LAST UPDATED: 6/10/2021,Code Type,Code,Category,Description,Charges,Self-Pay Rate
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE LCP 2.7MM 76MM 8HL SS,1938.8,1454.1
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW 2.4MM LOCKING 11MM,532.4,399.3
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE LCP 2.4MM 60MM 7HL SS,1837.8,1378.35
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE LCP 2.4MM 36MM 4HL,1837.8,1378.35
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE LCP CLAVICLE 3.5MM 105MM,3391.2,2543.4
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW 2.7MM LOCKING 10MM,641.1,480.83
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW LCKNG 5.0MM X 26MM TI ST,1033.6,775.2
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW LCKNG 5.0MM X 32MM TI ST,1033.6,775.2
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW LCKNG 5.0MM X 42MM TI ST,1033.6,775.2
,CPTHCPCS,C1713,SURGICAL SERVICES,NAIL CANN 10MM X 285MM,5386.3,4039.73
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE LCP 3.5MM 1588M 6HL RT SS,5174.6,3880.95
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW LCKNG VARIABLE 5.0X20MM,823.8,617.85
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORTEX 3.5MM X 12MM,145.2,108.9
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW LCKNG 5.0MM X 28MM TI ST,819.9,614.93
,CPTHCPCS,C1713,SURGICAL SERVICES,NAIL CANN 10MM X 375MM,5386.3,4039.73
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE BLADE 130 DEG 60MM X 0MM,3473.5,2605.13
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE BLADE 130 DEG 65MM X 0MM,3473.5,2605.13
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORTEX 3.5MM X 20MM,145.2,108.9
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW POLYAXIAL 7.5 X 35MM TI,2850,2137.5
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW REDUCTION 7.0X35MM,2850,2137.5
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW REDUCTION 7.0X40MM,2850,2137.5
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW REDUCTION 7.0X45MM,2850,2137.5
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW VIPER CORT FIX 9X35MM TI,3562.5,2671.88
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW VIPER CORT FIX 9X40MM,3562.5,2671.88
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORTEX 1.0MM 2MM TI,389.8,292.35
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORTEX 1.0MM 3MM TI,389.8,292.35
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW EMERGENCY 1.2MM X 2MM TI,389.8,292.35
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW EMERGENCY 1.2MM X 3MM TI,389.8,292.35
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE LCP HIP 3.5MM 7HL 130DEG,2154.1,1615.58
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW 3.5MM NON-LOCK 36MM,168.8,126.6
,CPTHCPCS,C1713,SURGICAL SERVICES,NAIL FLEX 2.5 X 300M RT TI,1417.9,1063.43
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CANN PT 4X48MM SS,819.4,614.55
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CANN PT 4X50MM SS,819.4,614.55
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW EMERGENCY 1.2MM X 5MM TI,389.8,292.35
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE L 1.0MM 4X5HL TI LT,929.3,696.98
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE L 1.0MM 4X5HL TI RT,929.3,696.98
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE T 1.0MM 5X5HL TI,932.8,699.6
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE H 1.0MM 6HL TI,883.9,662.93
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE H 1.0MM 11HL TI,988.7,741.53
,CPTHCPCS,C1713,SURGICAL SERVICES,CAP RIB HOOK SM TI EXTRA-LONG,4072.9,3054.68
,CPTHCPCS,C1713,SURGICAL SERVICES,IMPLANT PEEK TRUESPAN 12,1995,1496.25
,CPTHCPCS,C1713,SURGICAL SERVICES,IMPLANT PEEK TRUESPAN 24,1995,1496.25
,CPTHCPCS,C1713,SURGICAL SERVICES,IMPLANT SUBTALAR MBA 10MM TI,6559.9,4919.93
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW UNI 6MM X 35MM TI,2850,2137.5
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW UNI 5MM X 30MM TI,2850,2137.5
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW UNI 6MM X 40MM TI,2850,2137.5
,CPTHCPCS,C1713,SURGICAL SERVICES,HOOK WIDE BLADE X TAB,1900,1425
,CPTHCPCS,C1713,SURGICAL SERVICES,SET SCREW KEY CORRECTION SPINAL,1068.8,801.6
,CPTHCPCS,C1713,SURGICAL SERVICES,UNIT COMPRESS/DISTRACT 0-6.2CM,1596.6,1197.45
,CPTHCPCS,C1713,SURGICAL SERVICES,CLAMP LRS STRAIGHT PED,1700.2,1275.15
,CPTHCPCS,C1713,SURGICAL SERVICES,RAIL LRS SHORT PED 150MM,4229.7,3172.28
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW OSTEO XCALIBER 40X150MM,518.4,388.8
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORTICAL 3.5X18MM NONLCK,112.5,84.38
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORTICAL 3.5X20MM NONLCK,112.5,84.38
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW VERTEX 4.0 X 20MM,3436.7,2577.53
,CPTHCPCS,C1713,SURGICAL SERVICES,ANCHOR MINI QUICK WITH 2/0 OC,2850,2137.5
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE TIB ANT DIST 3.5MM 4HL R,4612.5,3459.38
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW 3.5MM NON-LOCK 50MM,168.8,126.6
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW 3.5MM NON-LOCK 54MM,168.8,126.6
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW 3.5MM NON-LOCK 60MM,168.8,126.6
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORT 3.5MM LOCKING 34MM,605.7,454.28
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW MMF 2.0 X 16 X 12MM SS,605.2,453.9
,CPTHCPCS,C1713,SURGICAL SERVICES,HOOK WIDE BLADE 10,2090,1567.5
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW UNI 5MM X 35MM TI,2850,2137.5
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW UNI 6MM X 45MM TI,2850,2137.5
,CPTHCPCS,C1713,SURGICAL SERVICES,ANCHOR BIOCOMPOSITE SWIVELOCK FIXATION ACL/PCL,2850,2137.5
,CPTHCPCS,C1713,SURGICAL SERVICES,ANCHOR SUTURE KNOTLESS ANCH BIO COMP,2018.8,1514.1
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE Y MINI 0.6MM 2HL TI,596.2,447.15
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE Y DBL 0.7MM 4HL MINI TI,638.9,479.18
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE FEMORAL 9MM SS,3467.5,2600.63
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW SAI POLY 8.0 X 65MM TI,3750,2812.5
,CPTHCPCS,C1713,SURGICAL SERVICES,SET SCREW VIPER INNER 5.5 TI,250,187.5
,CPTHCPCS,C1713,SURGICAL SERVICES,IMPLANT PEEK TRUESPAN 0,1995,1496.25
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW UNI 7MM X 35MM TI,2850,2137.5
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW UNI 7MM X 40MM TI,2850,2137.5
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW DISTRACTION 55MM RED II TI,1420.3,1065.23
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE DISTRACTION 10HL,4021.5,3016.13
,CPTHCPCS,C1713,SURGICAL SERVICES,DISTRACTION PIN 2.0 X 141MM,1812.1,1359.08
,CPTHCPCS,C1713,SURGICAL SERVICES,BAR CROSS DISTRACTION EXT RED II,2199.3,1649.48
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW POLY VERSE 7.0X40MM,4417.5,3313.13
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW POLY VERSE 8.0X45MM,4417.5,3313.13
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE GRAFT CETNERPIECE 8MM,3149.3,2361.98
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW BONE CENTERPIECE 2.6X5MM,494,370.5
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW ACUTRAK MICRO 30MM STERI,2356,1767
,CPTHCPCS,C1713,SURGICAL SERVICES,CAP END UNIV NAIL 3-4MM TI ROUND,392.6,294.45
,CPTHCPCS,C1713,SURGICAL SERVICES,CAP END UNIV NAIL 1.5-2.5MM TI,376.3,282.23
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW VAR ANG 2.0MM 16MM SLFTAP,667.2,500.4
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW VAR ANG 2.0MM 18MM SLFTAP,667.2,500.4
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE CORRECTION ROTATE 2.0X6HL,3771.6,2828.7
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORT 2.0X16MM SELF TAP,173.8,130.35
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW 2.7MM LOCKING 24MM,551.8,413.85
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORTEX 2.7MM 30MM SS,180,135
,CPTHCPCS,C1713,SURGICAL SERVICES,BOLT FIXATION 8MM,31.3,23.48
,CPTHCPCS,C1713,SURGICAL SERVICES,SOCKET THREADED 30MM,349,261.75
,CPTHCPCS,C1713,SURGICAL SERVICES,RING FULL 180MM,5321.7,3991.28
,CPTHCPCS,C1713,SURGICAL SERVICES,CONNECTOR PIN ANGLED 85MM,2078.9,1559.18
,CPTHCPCS,C1713,SURGICAL SERVICES,STRUT FAST FX X-SHORT 91-121MM,5098.4,3823.8
,CPTHCPCS,C1713,SURGICAL SERVICES,STRUT FAST FX SHORT 116-152MM,5098.4,3823.8
,CPTHCPCS,C1713,SURGICAL SERVICES,STRUT FAST FX SHORT 195-311MM,5098.4,3823.8
,CPTHCPCS,C1713,SURGICAL SERVICES,PIN HALF 6MM X 25MM X 200MM,1103.1,827.33
,CPTHCPCS,C1713,SURGICAL SERVICES,PIN HALF 6MM X 30MM X 200MM,1103.1,827.33
,CPTHCPCS,C1713,SURGICAL SERVICES,PIN HALF 6MM X 60MM X 150MM,1103.1,827.33
,CPTHCPCS,C1713,SURGICAL SERVICES,PIN HALF 6MM X 60MM X 200MM,1103.1,827.33
,CPTHCPCS,C1713,SURGICAL SERVICES,PIN HALF 6MM X 70MM X 200MM,1103.1,827.33
,CPTHCPCS,C1713,SURGICAL SERVICES,PIN HALF 6MM X 80MM X 200MM,1103.1,827.33
,CPTHCPCS,C1713,SURGICAL SERVICES,RING FULL 155MM BLUE,8981.3,6735.98
,CPTHCPCS,C1713,SURGICAL SERVICES,RING FULL 180MM BLUE,8400,6300
,CPTHCPCS,C1713,SURGICAL SERVICES,RING FULL 180MM RED,8400,6300
,CPTHCPCS,C1713,SURGICAL SERVICES,RING FRAME 2/3 255MM,14475,10856.25
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE UPPERFACE 3D 2X2HL,1001.7,751.28
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE UPPERFACE DOUBLE-Y 7HL,861,645.75
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW FTS 4.0MM X 32.5MM,1262.3,946.73
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW FTS 5.0MM X 40MM,1262.3,946.73
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW FTS 5.0MM X 45M,1262.3,946.73
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW UNI 4.35 MM X 35MM,2850,2137.5
,CPTHCPCS,C1713,SURGICAL SERVICES,ROD COCR 600MM,1425,1068.75
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW UNI 6MM X 30MM,2850,2137.5
,CPTHCPCS,C1713,SURGICAL SERVICES,PIN HALF 4.5MM X 10MM X 150MM,1103.1,827.33
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE LCKNG 3.5MM X 6 HOLE,2477.5,1858.13
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE LCKNG 3.5MM X 7HOLE,2573.7,1930.28
,CPTHCPCS,C1713,SURGICAL SERVICES,O-PLATE 24MM CH,1656.6,1242.45
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE 4.5MM 6-HOLE CONTOUR,8015.7,6011.78
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW 4.5X34MM LKG FULL THR,783.8,587.85
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW 4.5X36MM LKG FULL THR,783.8,587.85
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW 4.5X38MM LKG FULL THR,783.8,587.85
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW 4.5X50MM LKG FULL THR,783.8,587.85
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW 4.5X56MM LKG FULL THR,783.8,587.85
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW 4.5X70MM LKG FULL THR,783.8,587.85
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW 4.5X75MM LKG FULL THR,783.8,587.85
,CPTHCPCS,C1713,SURGICAL SERVICES,ROD PRECONTOURED 5.5MM X 400MM,1425,1068.75
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW LEFORT 1 ZURICH 2 LEFT,13156.5,9867.38
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW LEFORT 1 ZURICH 2 RIGHT,13156.5,9867.38
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE LCP 4.5MM BROAD 11HL,3154.9,2366.18
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE LCP 4.5MM BROAD 12HL,3345.3,2508.98
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE LCP 4.5MM BROAD 14HL,3729.9,2797.43
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE CONT FEMUR 3.5MMX12HL LF,6468.8,4851.6
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORTICAL 3.5X16MM NONLCK,112.5,84.38
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORTICAL 3.5X16MM LCKNG,623.5,467.63
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORTICAL 3.5X18MM LCKNG,623.5,467.63
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE I 16MMX4HL,1656.6,1242.45
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE OSS NON-MOD SHORT 71MM,16895.1,12671.33
,CPTHCPCS,C1713,SURGICAL SERVICES,CAP SCREW COMPRESS TAPER LOCK,3633.8,2725.35
,CPTHCPCS,C1713,SURGICAL SERVICES,DISTRACTOR EXTERNAL SIZE 33X85,7833.8,5875.35
,CPTHCPCS,C1713,SURGICAL SERVICES,DISTRACTOR EXTERNAL SIZE 100MM,16507.5,12380.63
,CPTHCPCS,C1713,SURGICAL SERVICES,CAP PROTECTIVE PIN 4.0MM,206.6,154.95
,CPTHCPCS,C1713,SURGICAL SERVICES,ROD EX-FIXATION 4.0MM X 140MM,278.2,208.65
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORT LCKNG 2.7X20MM,869.3,651.98
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE CLAW II 15MM X 2HL RT,4372.5,3279.38
,CPTHCPCS,C1713,SURGICAL SERVICES,TACK PLATE CLAW II,385,288.75
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW MUC SHORT 4.3X36MM,1444,1083
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW MUC LONG 4.3X42MM,1444,1083
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW MUC LONG 4.3X46MM,1444,1083
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW UNI 5MM X 25MM TI,2850,2137.5
,CPTHCPCS,C1713,SURGICAL SERVICES,ROD TEMP STAIGHT 5.5X55MM,1662.5,1246.88
,CPTHCPCS,C1713,SURGICAL SERVICES,ROD TEMP STAIGHT 5.5X75MM,1662.5,1246.88
,CPTHCPCS,C1713,SURGICAL SERVICES,CONNECTOR VARIABLE 6.3X5.5MM,4389,3291.75
,CPTHCPCS,C1713,SURGICAL SERVICES,MESH G RESORBX 0.6X52X52MM,3875.7,2906.78
,CPTHCPCS,C1713,SURGICAL SERVICES,SET SCREW HEX SOCKET 4MM,467,350.25
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE ORBITFLOOR 0.3MM MED BLU,4211.3,3158.48
,CPTHCPCS,C1713,SURGICAL SERVICES,CEMENT BONE PALACOS R+G 1X40,1306.3,979.73
,CPTHCPCS,C1713,SURGICAL SERVICES,FOIL RESORBX 1.0X26X26MM SM,2134.5,1600.88
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE COMPRESS LCKNG 2.7MM X 4,3284.6,2463.45
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORT T10 2.7X16MM,300.9,225.68
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORT T10 2.7X20MM,300.9,225.68
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORT T10 2.7X22MM,300.9,225.68
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORT T10 2.7X28MM,300.9,225.68
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE BLADE 100 DEG 50X6MM,3384.4,2538.3
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE CLAV 3.5MM 6HL RT,4875,3656.25
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORTICAL 4.5X60MM,187.5,140.63
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORTICAL 4.5X80MM,187.5,140.63
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORT LCKNG 4.5MM X 55MM,733.9,550.43
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW XIA3 SCOLI POLY 6.5X30MM,4387.5,3290.63
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW XIA3 SCOLI POLY 7.5X35MM,4387.5,3290.63
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW XIA3 SCOLI POLY 8.5X45MM,4387.5,3290.63
,CPTHCPCS,C1713,SURGICAL SERVICES,ROD 25MM PREBENT TI,1710,1282.5
,CPTHCPCS,C1713,SURGICAL SERVICES,SPACER RISE 10X22MM 8-14MM,16875,12656.25
,CPTHCPCS,C1713,SURGICAL SERVICES,HOOK WIDE BLADE 12,2090,1567.5
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CANC QUICK LOCK 4.0X14MM,1207,905.25
,CPTHCPCS,C1713,SURGICAL SERVICES,PIN FIXATION,744.8,558.6
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE CSLP SS 24X16MM,4621.6,3466.2
,CPTHCPCS,C1713,SURGICAL SERVICES,PIN DISTRACTOR 14MM SS,485.5,364.13
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW TRILOGY BONE 6.5 X 35MM,405,303.75
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE U TAYLOR SF 105MM,7033.6,5275.2
,CPTHCPCS,C1713,SURGICAL SERVICES,RING FRAME FULL 105MM PINK,8400,6300
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW BONE PINN CAN 6.5X15MM,1344.3,1008.23
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW BONE PINN CAN 6.5X30MM,1344.3,1008.23
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW BONE PINN CAN 6.5X40MM,1344.3,1008.23
,CPTHCPCS,C1713,SURGICAL SERVICES,ROD THREADED 120MM ILIZAROV,208.4,156.3
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORT 4.5 X 76MM SELF TAP,166.7,125.03
,CPTHCPCS,C1713,SURGICAL SERVICES,CONNECTOR LAT ANG 20MM,2375,1781.25
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW MNTR F/A 3.5X10MM,3325,2493.75
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW MNTR F/A 3.5X12MM,3325,2493.75
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW MNTR F/A 3.5X14MM,3325,2493.75
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW MNTR F/A 3.5X24MM,3325,2493.75
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW INNER MNTR,250,187.5
,CPTHCPCS,C1713,SURGICAL SERVICES,ROD SPINAL 3.5X60MM,831.3,623.48
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW POLYAXIAL 7.0 X 65MM TI,2850,2137.5
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE RXG DBL Y 6HL 1.0MM,861.7,646.28
,CPTHCPCS,C1713,SURGICAL SERVICES,ROD 30MM PREBENT TI,1710,1282.5
,CPTHCPCS,C1713,SURGICAL SERVICES,ROD COCR EXP 5.5X320MM TI,1425,1068.75
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE LCP 3.5MM 20HL NARROW,4052.4,3039.3
,CPTHCPCS,C1713,SURGICAL SERVICES,BUTTON ABS TIGHTROPE 11MM,1064,798
,CPTHCPCS,C1713,SURGICAL SERVICES,EXTENDER TIGHTROPE BUTTON,1068.8,801.6
,CPTHCPCS,C1713,SURGICAL SERVICES,SWIVELOCK PEEK IMPLANT SYSTEM,4421.3,3315.98
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORT T10 2.7X14MM,300.9,225.68
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW LCKNG T10 2.7X12MM,1087.4,815.55
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE WRIST FUSION 2.7MM/3.5MM,5625,4218.75
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE FEMUR 3.5MMX12HL RT,6468.8,4851.6
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORTICAL 3.5X65MM NONLCK,112.5,84.38
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORTICAL 3.5X70MM NONLCK,112.5,84.38
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORTICAL 3.5X40MM LCKNG,623.5,467.63
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORTICAL 3.5X70MM LCKNG,623.5,467.63
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW ACUTRAK2 MICRO 9MM,2403.5,1802.63
,CPTHCPCS,C1713,SURGICAL SERVICES,CAGE SPINAL INTERBODY 13MM TI,11543.9,8657.93
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CANNULATED 3.5X50MM,923.4,692.55
,CPTHCPCS,C1713,SURGICAL SERVICES,PIN GUIDE 1.6MM X 6IN THREADED,463.5,347.63
,CPTHCPCS,C1713,SURGICAL SERVICES,NAIL META TIBIAL 8.5ML X 18CM,7441.9,5581.43
,CPTHCPCS,C1713,SURGICAL SERVICES,ROD OCCIPITAL CHROMALOY 100MM,2034.9,1526.18
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CONICAL 7.3 X 75MM,1216.1,912.08
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE PROXIMAL FEMUR 6HL LFT,4291.8,3218.85
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW HEADLESS 2.4MM X 20MM,1468.7,1101.53
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE TIB ANT DIST 3.5 3 HL 62MM,4612.5,3459.38
,CPTHCPCS,C1713,SURGICAL SERVICES,BUTTON ABS TIGHTROPE 14MM,1016.5,762.38
,CPTHCPCS,C1713,SURGICAL SERVICES,IMPLANT TIGHTROPE ABS,874,655.5
,CPTHCPCS,C1713,SURGICAL SERVICES,ANCHOR BIOCMP SWVELCK 5.5X19.1,1900,1425
,CPTHCPCS,C1713,SURGICAL SERVICES,IMPLANT BRACE INTERNAL KNEE LI,4481.3,3360.98
,CPTHCPCS,C1713,SURGICAL SERVICES,IMPLANT SYS LIG RECONSTRUCTION,4125,3093.75
,CPTHCPCS,C1713,SURGICAL SERVICES,SOCKET THREADED 40MM,349,261.75
,CPTHCPCS,C1713,SURGICAL SERVICES,WASHER SLOTTED 4 X 14MM,125.1,93.83
,CPTHCPCS,C1713,SURGICAL SERVICES,RING 2/3 X 155MM BLUE,8400,6300
,CPTHCPCS,C1713,SURGICAL SERVICES,RING FULL 130MM PINK,8400,6300
,CPTHCPCS,C1713,SURGICAL SERVICES,ALLOGRAFT BONE MATRIX XLG,12690,9517.5
,CPTHCPCS,C1713,SURGICAL SERVICES,ALLOGRAFT BONE MATRIX 15CC,15862.5,11896.88
,CPTHCPCS,C1713,SURGICAL SERVICES,ROD VERTEX 3.5 TO 5.5 DOMINO,2519.4,1889.55
,CPTHCPCS,C1713,SURGICAL SERVICES,ROD VERTEX 3.5 TO 5.5 X 240MM,3995.7,2996.78
,CPTHCPCS,C1713,SURGICAL SERVICES,ROD VERTEX 90MM,2379.8,1784.85
,CPTHCPCS,C1713,SURGICAL SERVICES,HOOK BLADE WIDE EXTENDED,4011.4,3008.55
,CPTHCPCS,C1713,SURGICAL SERVICES,HOOK OFFSET LFT TI,4011.4,3008.55
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW BONE MAS 4.0X30MM TI,4792.5,3594.38
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW FIXED 4.0 X 30MM,3598.1,2698.58
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE CROSSLINK 10 X 28MM 4.5 TI,3087.5,2315.63
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW FIXED 5.0 X 25MM,3598.2,2698.65
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW FIXED 5.0 X 30MM,3598.2,2698.65
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE COMPRESS LCKNG 2.7MM X 5,3346.2,2509.65
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORT T10 2.7X12MM,300.9,225.68
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW CORT T10 2.7X18MM,300.9,225.68
,CPTHCPCS,C1713,SURGICAL SERVICES,TISSUE CORE OSTEOCHONDRAL 15MM,16875,12656.25
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW 3.5MM X 14MM SLF TAP,168.8,126.6
,CPTHCPCS,C1713,SURGICAL SERVICES,PLATE BLADE 30MM 90DEG 10MM,3384.4,2538.3
,CPTHCPCS,C1713,SURGICAL SERVICES,SCREW POLY VERSE 7.0X30MM,4417.5,3313.13
